thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,203,Overall,Overall,35,9,41,-1.5,-1.118158,0.505682,944,25,
1,204,Overall,Overall,35,10,41,0.5,-0.193002,0.412726,990,21,
1,205,Overall,Overall,35,6,41,-2.0,-1.642341,0.577005,918,29,
1,206,Overall,Overall,35,7,41,-1.5,-0.978034,0.500374,951,25,
1,207,Overall,Overall,35,12,41,0.0,-0.052168,0.422863,997,21,
1,208,Overall,Overall,35,22,41,1.5,1.283072,0.3606,1064,18,
1,209,Overall,Overall,35,17,41,1.5,1.055927,0.37198,1053,19,
1,210,Overall,Overall,35,1,41,-2.0,-4.339653,1.291601,783,65,
1,211,Overall,Overall,35,5,41,-1.0,-2.348401,0.6824,883,34,
1,212,Overall,Overall,35,18,41,0.5,1.009313,0.333602,1050,17,
1,213,Overall,Overall,35,9,41,-1.0,-0.655837,0.460297,967,23,
1,214,Overall,Overall,35,3,41,-2.0,-2.482411,0.774947,876,39,
1,215,Overall,Overall,35,8,41,-2.0,-1.370039,0.551644,931,28,
1,216,Overall,Overall,35,22,41,0.5,0.58205,0.342518,1029,17,
1,217,Overall,Overall,35,20,41,1.5,1.171482,0.338529,1059,17,
1,218,Overall,Overall,35,10,41,-1.0,-0.923434,0.469349,954,23,
1,219,Overall,Overall,35,24,41,1.0,1.296921,0.376626,1065,19,
1,220,Overall,Overall,35,6,41,-1.5,-2.084382,0.696591,896,35,
1,221,Overall,Overall,35,11,41,0.5,0.35529,0.389806,1018,19,
1,222,Overall,Overall,35,11,41,-0.5,-0.43271,0.381094,978,19,
1,223,Overall,Overall,35,12,41,-1.0,-0.459462,0.465256,977,23,
1,224,Overall,Overall,35,14,41,0.0,-0.093489,0.398452,995,20,
1,225,Overall,Overall,35,22,41,2.0,1.768647,0.367568,1088,18,
1,226,Overall,Overall,35,25,41,2.0,2.259484,0.378366,1113,19,
1,227,Overall,Overall,35,8,41,-1.0,-0.82464,0.442487,959,22,
1,228,Overall,Overall,35,6,41,-1.5,-1.317508,0.558234,934,28,
1,229,Overall,Overall,35,25,41,1.5,1.556012,0.365478,1078,18,
1,230,Overall,Overall,35,16,41,0.5,0.192262,0.387043,1010,19,
1,231,Overall,Overall,35,7,41,-2.0,-1.238511,0.524519,938,26,
1,232,Overall,Overall,35,28,41,2.0,2.702416,0.380357,1135,19,
1,233,Overall,Overall,35,6,41,-0.5,-0.869297,0.459999,957,23,
