thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,166,Overall,Overall,25,13,25,0.5,0.678859,0.407569,1034,20,
1,167,Overall,Overall,25,7,25,-1.5,-1.726114,0.453851,914,23,
1,168,Overall,Overall,25,8,25,-1.0,-1.517265,0.439938,924,22,
1,169,Overall,Overall,25,14,25,1.0,0.811127,0.410238,1041,21,
1,170,Overall,Overall,25,10,25,-1.5,-1.285985,0.426142,936,21,
1,171,Overall,Overall,25,15,25,1.0,1.571146,0.434543,1079,22,
1,172,Overall,Overall,25,9,25,-1.0,-1.475612,0.429036,926,21,
1,173,Overall,Overall,25,11,25,-1.0,-1.158577,0.419832,942,21,
1,174,Overall,Overall,25,9,25,-1.5,-1.665289,0.433457,917,22,
1,175,Overall,Overall,25,16,25,1.5,0.736339,0.424834,1037,21,
1,176,Overall,Overall,25,12,25,-1.0,-0.644673,0.412297,968,21,
1,177,Overall,Overall,25,16,25,1.5,1.869266,0.441116,1093,22,
1,178,Overall,Overall,25,19,25,2.0,2.019044,0.485623,1101,24,
1,179,Overall,Overall,25,11,25,1.0,0.751564,0.424681,1038,21,
1,180,Overall,Overall,25,11,25,-1.0,-0.115722,0.408251,994,20,
1,181,Overall,Overall,25,18,25,1.5,1.774193,0.461936,1089,23,
1,182,Overall,Overall,25,15,25,0.5,0.979253,0.418824,1049,21,
1,183,Overall,Overall,25,12,25,0.5,0.867457,0.420111,1043,21,
1,184,Overall,Overall,25,5,25,-2.0,-2.525757,0.511476,874,26,
1,185,Overall,Overall,25,7,25,-2.0,-2.195407,0.464539,890,23,
1,186,Overall,Overall,25,10,25,-1.0,-0.932427,0.420871,953,21,
1,187,Overall,Overall,25,17,25,1.0,0.962963,0.435534,1048,22,
1,188,Overall,Overall,25,15,25,0.5,0.799106,0.417049,1040,21,
1,189,Overall,Overall,25,8,25,-1.0,-0.892396,0.440085,955,22,
