section,constraint_id,apply,stm_id,type,lb,ub,violation_cost,N,on_target,min,max,mean,sd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
A,ENEMY_I015_I016,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.637,0.481,2359,4141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I015_I277,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.0,0.018,6498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I017_I018,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.0,0.012,6499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I017_I019,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.0,0.012,6499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I017_I020,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.0,0.012,6499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I017_I224,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.041,0.197,6236,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I018_I019,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I018_I020,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I019_I020,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I021_I023,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.036,0.186,6266,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I021_I229,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.049,0.216,6182,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I023_I228,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.077,0.266,6002,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I023_I229,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.073,0.26,6028,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I027_I029,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.846,0.361,1000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I027_I233,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.246,0.431,4899,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I028_I236,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.959,0.198,265,6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I029_I233,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2599,3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I029_I234,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.627,0.484,2425,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I030_I072,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.956,0.206,288,6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I030_I237,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.065,0.247,6077,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I031_I072,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.973,0.162,175,6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I031_I131,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.155,0.362,5492,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I031_I237,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.082,0.275,5964,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I032_I034,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.997,0.054,19,6481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I033_I034,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.503,0.5,3232,3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I033_I105,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.859,0.348,915,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I033_I238,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.048,0.214,6186,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I033_I337,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.02,0.141,6368,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I035_I240,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.049,0.216,6181,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I036_I072,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.944,0.23,365,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I036_I244,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.043,0.203,6221,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I038,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.324,0.468,4391,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I039,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.29,0.454,4618,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I040,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.745,0.436,1659,4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I042,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.287,0.453,4633,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I081,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.552,0.497,2914,3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I101,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.579,0.494,2735,3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I245,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.308,0.462,4497,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I037_I250,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.327,0.469,4372,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I039,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.04,0.195,6243,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I040,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.495,0.5,3284,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I041,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.227,0.419,5022,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I042,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.037,0.189,6258,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I038_I251,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.09,0.286,5915,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I039_I040,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.46,0.498,3511,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I039_I042,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.002,0.048,6485,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I040_I042,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.458,0.498,3526,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I040_I048,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.458,0.498,3526,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I041_I052,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.213,0.409,5117,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I042_I251,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.053,0.224,6157,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I047_I327,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.075,0.263,6015,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I049_I051,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.001,0.025,6496,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I049_I253,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.044,0.205,6215,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I050_I254,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.323,0.468,4401,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I051_I253,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.044,0.206,6211,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I051_I255,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.044,0.205,6214,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I053_I257,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.046,0.208,6204,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I053_I259,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.038,0.19,6255,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I053_I260,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.053,0.225,6154,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I054_I055,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.008,0.091,6446,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I054_I116,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.169,0.375,5401,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I054_I258,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.051,0.219,6171,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I055_I258,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.059,0.235,6117,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I057_I186,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.011,0.104,6429,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I057_I187,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.002,0.05,6484,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I059_I060,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.027,0.161,6326,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I059_I109,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.027,0.161,6326,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I059_I279,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.126,0.332,5681,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I109,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I181,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I188,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.187,0.39,5286,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I189,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.811,0.392,1230,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I191,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I192,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.649,0.477,2279,4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I060_I399,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.0,0.012,6499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I061_I065,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.964,0.186,232,6268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I061_I068,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.878,0.328,796,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I062_I214,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.011,0.105,6427,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I064_I065,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.742,0.437,1674,4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I065_I068,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.088,0.284,5926,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I065_I268,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.144,0.351,5564,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I065_I278,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.123,0.328,5701,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I065_I383,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.143,0.35,5570,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I066_I067,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.06,0.237,6113,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I066_I068,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.046,0.21,6198,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I067_I096,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.08,0.272,5979,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I067_I173,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.02,0.14,6370,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I069_I070,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.084,0.278,5951,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I069_I073,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.619,0.486,2478,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I069_I237,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.054,0.227,6146,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I069_I330,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.125,0.331,5687,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I070_I073,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.701,0.458,1945,4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I070_I283,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.103,0.303,5833,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I072,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.944,0.23,365,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I078,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.399,0.49,3906,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I080,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.295,0.456,4582,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I174,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.44,0.496,3639,2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I271,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.022,0.147,6356,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I283,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.019,0.138,6374,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I072_I270,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.944,0.229,361,6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I074_I189,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.811,0.392,1230,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I074_I190,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,0.0,0.0,0.0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I074_I275,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.047,0.212,6194,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I075_I076,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.054,0.225,6151,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
