section,constraint_id,apply,stm_id,type,lb,ub,violation_cost,N,on_target,min,max,mean,sd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
A,ENEMY_I071_I072,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.301,0.459,4542,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I078,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.301,0.459,4542,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I080,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.301,0.459,4542,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I174,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.301,0.459,4545,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I271,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.032,0.177,6290,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I071_I283,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.027,0.161,6327,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I072_I270,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.331,0.471,4346,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I074_I189,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.395,0.489,3932,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I074_I190,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.104,0.306,5822,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I074_I275,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.067,0.25,6066,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I075_I076,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.506,0.5,3213,3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I075_I272,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.448,0.497,3589,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I076_I148,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.098,0.297,5864,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I076_I192,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.38,0.485,4028,2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I076_I272,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.103,0.304,5830,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I076_I274,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.182,0.386,5318,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I078_I080,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I078_I174,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.6,0.49,2603,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I078_I283,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.325,0.469,4385,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I079_I182,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.406,0.491,3863,2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I079_I311,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.326,0.469,4379,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I080_I278,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.334,0.472,4329,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I080_I283,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.325,0.469,4385,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I080_I349,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.344,0.475,4265,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I080_I381,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.326,0.469,4381,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I081_I221,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.338,0.473,4303,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I081_I277,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.316,0.465,4446,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I081_I293,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.339,0.473,4297,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I083_I084,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.315,0.465,4452,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I083_I202,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.266,0.442,4771,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I083_I203,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.257,0.437,4831,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I083_I206,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.262,0.44,4798,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I083_I286,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.282,0.45,4669,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I084_I287,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.136,0.343,5614,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I085_I277,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.316,0.465,4446,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I086_I148,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.317,0.465,4437,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I086_I155,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.312,0.463,4475,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I086_I355,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.328,0.469,4371,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I088_I096,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.126,0.331,5684,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I088_I099,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.3,0.458,4547,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I088_I265,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.061,0.239,6104,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I088_I281,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.045,0.208,6206,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I089_I290,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.374,0.484,4071,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I089_I291,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.371,0.483,4090,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I090_I097,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.332,0.471,4339,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I090_I112,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.437,0.496,3661,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I091_I092,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.589,0.492,2670,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I091_I093,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.655,0.475,2244,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I091_I094,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.712,0.453,1873,4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I092_I093,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.066,0.248,6072,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I092_I094,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.123,0.328,5701,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I095_I100,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.843,0.363,1018,5482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I096_I173,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.166,0.373,5418,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I096_I309,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.157,0.364,5481,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I097_I109,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.332,0.471,4339,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I097_I112,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.169,0.375,5400,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I097_I280,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.084,0.277,5954,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I099_I145,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.309,0.462,4490,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I099_I299,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.342,0.474,4280,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I101_I295,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.387,0.487,3987,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I101_I300,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.333,0.471,4333,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I101_I301,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.326,0.469,4378,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I101_I302,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.328,0.469,4371,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I102_I103,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.0,0.021,6497,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I103_I303,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.046,0.209,6203,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I105_I125,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.678,0.467,2095,4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I105_I133,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.525,0.499,3090,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I105_I337,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.405,0.491,3865,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I106_I123,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.084,0.278,5951,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I106_I312,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.112,0.316,5770,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I106_I313,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.104,0.306,5822,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I106_I314,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.112,0.316,5771,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I107_I108,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.324,0.468,4391,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I107_I139,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.516,0.5,3144,3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I107_I140,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.392,0.488,3951,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I107_I350,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.335,0.472,4320,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I107_I351,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.308,0.462,4501,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I107_I352,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.315,0.465,4451,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I109_I137,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.31,0.463,4482,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I109_I189,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.676,0.468,2109,4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I109_I399,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.309,0.462,4494,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I111_I112,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.156,0.363,5484,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I114_I115,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.065,0.247,6075,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I115_I253,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.061,0.239,6104,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I115_I321,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.058,0.234,6123,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I115_I322,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.05,0.218,6176,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I118_I126,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.697,0.459,1967,4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I118_I324,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.173,0.378,5374,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I118_I327,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.171,0.377,5388,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I120_I122,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.533,0.499,3036,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I120_I128,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.726,0.446,1781,4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I122_I128,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.231,0.421,4999,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I122_I139,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.235,0.424,4971,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I122_I169,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.02,0.141,6369,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I123_I132,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.163,0.37,5439,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I123_I134,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.052,0.221,6165,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I123_I330,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.076,0.266,6003,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I124_I229,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.033,0.178,6287,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I125_I337,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.324,0.468,4396,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I126_I252,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.582,0.493,2720,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I127_I195,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.574,0.495,2770,3730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I128_I335,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.24,0.427,4943,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I129_I154,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.36,0.48,4159,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,ENEMY_I129_I163,ITM,,ENEMY,0.0,1.0,,6500,1.0,0.0,1.0,0.302,0.459,4540,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
